load_1_0,load_2_1,load_3_2,load_4_3,load_5_4,load_8_5,load_9_6,load_10_7,load_11_8,load_12_9,load_13_10 
23.9,110.3,51.4,8.4,12.4,33.2,10.9,4.3,7.2,16.1,16.7
23.7,109.8,51.2,8.4,12.3,33.0,10.9,4.2,7.2,16.1,16.6
23.6,109.3,50.9,8.4,12.3,32.8,10.8,4.2,7.1,16.0,16.6
23.5,108.8,50.6,8.3,12.2,32.7,10.8,4.2,7.1,15.9,16.5
23.4,108.3,50.3,8.3,12.1,32.5,10.7,4.2,7.0,15.8,16.4
23.3,107.8,50.0,8.2,12.1,32.3,10.7,4.1,7.0,15.7,16.3
23.2,107.3,49.7,8.2,12.0,32.1,10.6,4.1,6.9,15.6,16.2
23.1,106.8,49.4,8.1,11.9,31.9,10.5,4.1,6.9,15.5,16.1
22.9,106.2,49.1,8.1,11.8,31.7,10.5,4.1,6.8,15.3,16.1
22.8,105.6,48.8,8.0,11.7,31.5,10.4,4.0,6.8,15.2,16.0
22.7,105.0,48.5,8.0,11.7,31.3,10.3,4.0,6.7,15.1,15.9
22.5,104.4,48.2,7.9,11.6,31.1,10.3,4.0,6.7,15.0,15.8
22.4,103.8,47.9,7.9,11.5,30.8,10.2,4.0,6.6,14.9,15.7
22.3,103.2,47.6,7.8,11.4,30.7,10.1,3.9,6.6,14.8,15.7
22.1,102.7,47.4,7.8,11.4,30.5,10.1,3.9,6.6,14.7,15.6
22.0,102.2,47.2,7.8,11.3,30.3,10.0,3.9,6.5,14.6,15.5
21.9,101.7,47.0,7.7,11.3,30.2,10.0,3.9,6.5,14.6,15.4
21.8,101.2,46.8,7.7,11.2,30.0,10.0,3.9,6.5,14.5,15.4
21.7,100.8,46.6,7.7,11.2,29.9,9.9,3.8,6.5,14.4,15.3
21.6,100.3,46.4,7.6,11.1,29.7,9.9,3.8,6.4,14.4,15.2
21.5,99.8,46.2,7.6,11.1,29.5,9.8,3.8,6.4,14.3,15.1
21.4,99.3,46.0,7.5,11.0,29.4,9.8,3.8,6.4,14.2,15.1
21.3,98.9,45.8,7.5,10.9,29.2,9.7,3.8,6.3,14.1,15.0
21.2,98.4,45.6,7.5,10.9,29.1,9.6,3.7,6.3,14.0,14.9
21.1,98.0,45.3,7.4,10.9,28.9,9.6,3.7,6.3,14.0,14.9
21.0,97.6,45.2,7.4,10.8,28.8,9.5,3.7,6.2,13.9,14.8
20.9,97.3,45.0,7.4,10.8,28.7,9.5,3.7,6.2,13.9,14.8
20.9,97.0,44.9,7.4,10.7,28.6,9.5,3.7,6.2,13.8,14.7
20.9,96.9,44.8,7.4,10.7,28.5,9.5,3.7,6.2,13.8,14.7
20.8,96.9,44.8,7.4,10.7,28.5,9.5,3.7,6.2,13.8,14.7
20.9,97.0,44.9,7.4,10.7,28.6,9.5,3.7,6.2,13.8,14.7
20.9,97.2,45.1,7.4,10.8,28.7,9.5,3.7,6.2,13.9,14.8
21.0,97.6,45.3,7.5,10.8,28.8,9.5,3.7,6.3,14.0,14.8
21.2,98.1,45.6,7.5,10.9,29.0,9.6,3.8,6.3,14.1,14.9
21.3,98.6,46.0,7.6,11.0,29.2,9.7,3.8,6.4,14.3,15.0
21.4,99.1,46.3,7.6,11.1,29.4,9.7,3.8,6.4,14.4,15.1
21.5,99.5,46.5,7.7,11.2,29.6,9.8,3.8,6.5,14.5,15.1
21.6,99.7,46.7,7.7,11.2,29.7,9.8,3.9,6.5,14.5,15.2
21.6,99.7,46.8,7.7,11.2,29.8,9.8,3.9,6.5,14.5,15.2
21.6,99.5,46.8,7.7,11.2,29.7,9.8,3.8,6.5,14.5,15.1
21.5,99.1,46.7,7.6,11.2,29.6,9.8,3.8,6.5,14.4,15.1
21.4,98.8,46.5,7.6,11.1,29.5,9.8,3.8,6.4,14.3,15.0
21.3,98.4,46.4,7.6,11.1,29.4,9.7,3.8,6.4,14.3,15.0
21.3,98.1,46.3,7.6,11.0,29.3,9.7,3.8,6.4,14.2,14.9
21.2,97.9,46.2,7.5,11.0,29.3,9.7,3.8,6.4,14.2,14.9
21.2,97.8,46.2,7.5,11.0,29.2,9.7,3.8,6.4,14.2,14.9
21.2,97.7,46.2,7.5,11.0,29.2,9.7,3.8,6.4,14.2,14.9
21.2,97.7,46.2,7.5,11.0,29.2,9.7,3.8,6.4,14.2,14.9
21.2,97.6,46.1,7.5,11.0,29.1,9.6,3.8,6.4,14.2,14.9
21.2,97.5,46.1,7.5,11.0,29.1,9.6,3.8,6.3,14.2,14.8
21.1,97.3,45.9,7.5,11.0,29.0,9.6,3.8,6.3,14.2,14.8
21.1,97.1,45.8,7.5,10.9,28.9,9.6,3.7,6.3,14.1,14.8
21.0,96.7,45.5,7.4,10.9,28.7,9.5,3.7,6.3,14.0,14.7
20.9,96.3,45.3,7.4,10.8,28.5,9.5,3.7,6.2,13.9,14.6
20.7,95.7,45.0,7.3,10.7,28.3,9.4,3.7,6.2,13.8,14.6
20.6,95.2,44.6,7.3,10.6,28.1,9.3,3.6,6.1,13.6,14.5
20.4,94.5,44.3,7.2,10.6,27.9,9.2,3.6,6.1,13.5,14.4
20.2,93.8,43.9,7.2,10.5,27.6,9.2,3.6,6.0,13.4,14.3
20.1,93.2,43.6,7.1,10.4,27.4,9.1,3.5,6.0,13.2,14.2
19.9,92.6,43.2,7.1,10.3,27.1,9.0,3.5,5.9,13.1,14.1
19.8,92.1,42.9,7.0,10.2,26.9,8.9,3.5,5.8,13.0,14.0
19.7,91.8,42.7,7.0,10.1,26.7,8.9,3.5,5.8,12.9,13.9
19.7,91.6,42.5,7.0,10.1,26.6,8.9,3.5,5.8,12.9,13.9
19.6,91.5,42.4,6.9,10.1,26.6,8.8,3.4,5.8,12.9,13.9
19.6,91.6,42.3,6.9,10.1,26.5,8.8,3.4,5.8,12.8,13.9
19.6,91.7,42.3,6.9,10.1,26.5,8.8,3.4,5.7,12.8,14.0
19.6,91.8,42.3,6.9,10.1,26.4,8.8,3.4,5.7,12.8,14.0
19.6,91.9,42.2,6.9,10.1,26.4,8.8,3.4,5.7,12.8,14.0
19.6,91.9,42.1,6.9,10.0,26.3,8.8,3.4,5.7,12.8,14.0
19.5,91.9,42.1,6.9,10.0,26.3,8.8,3.4,5.7,12.8,14.0
19.5,91.8,42.0,6.9,10.0,26.2,8.8,3.4,5.7,12.7,14.0
19.5,91.7,41.8,6.9,10.0,26.1,8.7,3.4,5.7,12.7,14.0
19.4,91.6,41.8,6.9,9.9,26.1,8.7,3.4,5.7,12.7,13.9
19.4,91.4,41.7,6.8,9.9,26.0,8.7,3.4,5.7,12.7,13.9
19.4,91.4,41.6,6.8,9.9,26.0,8.7,3.4,5.7,12.7,13.9
19.4,91.3,41.6,6.8,9.9,25.9,8.7,3.4,5.7,12.7,13.9
19.4,91.2,41.5,6.8,9.9,25.9,8.7,3.4,5.6,12.6,13.9
19.3,91.2,41.5,6.8,9.9,25.9,8.6,3.4,5.6,12.6,13.9
19.3,91.0,41.4,6.8,9.9,25.8,8.6,3.4,5.6,12.6,13.9
19.3,90.9,41.3,6.8,9.9,25.8,8.6,3.3,5.6,12.6,13.9
19.2,90.6,41.1,6.8,9.8,25.7,8.6,3.3,5.6,12.5,13.8
19.1,90.3,40.9,6.7,9.8,25.5,8.5,3.3,5.5,12.4,13.8
19.1,90.0,40.7,6.7,9.7,25.4,8.5,3.3,5.5,12.4,13.7
19.0,89.7,40.4,6.7,9.6,25.2,8.4,3.3,5.5,12.3,13.6
18.9,89.4,40.2,6.6,9.6,25.1,8.4,3.3,5.4,12.2,13.6
18.8,89.1,40.0,6.6,9.5,24.9,8.3,3.2,5.4,12.1,13.5
18.7,88.9,39.8,6.6,9.5,24.8,8.3,3.2,5.4,12.1,13.5
18.7,88.7,39.7,6.5,9.5,24.7,8.3,3.2,5.4,12.0,13.5
18.6,88.5,39.6,6.5,9.4,24.6,8.2,3.2,5.3,12.0,13.4
18.5,88.4,39.5,6.5,9.4,24.6,8.2,3.2,5.3,12.0,13.4
18.5,88.3,39.4,6.5,9.4,24.5,8.2,3.2,5.3,11.9,13.4
18.4,88.1,39.3,6.5,9.4,24.4,8.2,3.2,5.3,11.9,13.4
18.4,88.0,39.2,6.5,9.4,24.4,8.2,3.2,5.3,11.9,13.3
18.3,87.8,39.1,6.4,9.3,24.3,8.1,3.2,5.3,11.8,13.3
18.3,87.6,39.0,6.4,9.3,24.2,8.1,3.2,5.3,11.8,13.3
18.2,87.5,38.8,6.4,9.3,24.2,8.1,3.1,5.2,11.8,13.3
18.2,87.3,38.8,6.4,9.3,24.1,8.1,3.1,5.2,11.8,13.2
18.1,87.2,38.7,6.4,9.3,24.1,8.0,3.1,5.2,11.7,13.2
18.1,87.2,38.7,6.4,9.3,24.0,8.0,3.1,5.2,11.7,13.2
18.1,87.1,38.6,6.4,9.3,24.0,8.0,3.1,5.2,11.7,13.2
18.1,87.1,38.6,6.4,9.3,24.0,8.0,3.1,5.2,11.7,13.2
18.1,87.2,38.6,6.4,9.3,24.0,8.0,3.1,5.2,11.8,13.2
18.1,87.2,38.6,6.4,9.3,24.0,8.0,3.1,5.2,11.8,13.2
18.1,87.2,38.7,6.4,9.3,24.0,8.0,3.1,5.2,11.8,13.3
18.1,87.3,38.7,6.4,9.3,24.0,8.0,3.1,5.2,11.8,13.3
18.1,87.4,38.7,6.4,9.3,24.0,8.0,3.1,5.2,11.8,13.3
18.1,87.5,38.7,6.4,9.3,24.0,8.0,3.1,5.2,11.8,13.3
18.1,87.6,38.7,6.4,9.3,24.1,8.1,3.1,5.2,11.8,13.3
18.2,87.9,38.8,6.4,9.3,24.1,8.1,3.1,5.2,11.9,13.3
18.2,88.1,38.9,6.4,9.3,24.2,8.1,3.1,5.3,11.9,13.3
18.3,88.5,39.1,6.4,9.4,24.4,8.1,3.1,5.3,12.0,13.4
18.4,88.9,39.3,6.5,9.4,24.5,8.2,3.2,5.3,12.1,13.4
18.5,89.4,39.5,6.5,9.5,24.7,8.2,3.2,5.4,12.2,13.5
18.6,89.9,39.8,6.5,9.6,24.9,8.3,3.2,5.4,12.3,13.6
18.7,90.4,40.0,6.6,9.6,25.0,8.3,3.2,5.4,12.4,13.7
18.8,90.8,40.2,6.6,9.7,25.2,8.4,3.2,5.5,12.4,13.7
18.9,91.2,40.4,6.7,9.7,25.3,8.4,3.3,5.5,12.5,13.8
19.0,91.6,40.6,6.7,9.8,25.5,8.5,3.3,5.5,12.6,13.8
19.0,92.0,40.8,6.7,9.8,25.6,8.5,3.3,5.6,12.7,13.9
19.1,92.4,41.0,6.8,9.9,25.7,8.5,3.3,5.6,12.7,14.0
19.2,92.9,41.3,6.8,9.9,25.9,8.6,3.3,5.6,12.8,14.0
19.3,93.4,41.6,6.9,10.0,26.1,8.6,3.3,5.7,12.9,14.1
19.5,94.1,42.0,6.9,10.1,26.3,8.7,3.4,5.7,13.1,14.2
19.6,94.9,42.4,7.0,10.2,26.6,8.8,3.4,5.8,13.2,14.3
19.8,95.8,42.9,7.0,10.3,26.8,8.9,3.4,5.9,13.4,14.5
20.0,96.6,43.4,7.1,10.4,27.1,9.0,3.5,6.0,13.6,14.6
20.2,97.5,43.9,7.2,10.5,27.4,9.1,3.5,6.0,13.7,14.7
20.4,98.4,44.4,7.2,10.6,27.7,9.2,3.5,6.1,13.9,14.9
20.5,99.2,44.8,7.3,10.7,28.0,9.2,3.6,6.2,14.0,15.0
20.7,100.0,45.2,7.4,10.8,28.2,9.3,3.6,6.2,14.1,15.1
20.9,100.7,45.6,7.4,10.9,28.5,9.4,3.6,6.3,14.1,15.2
21.0,101.4,45.9,7.5,10.9,28.7,9.5,3.7,6.3,14.2,15.3
21.2,102.1,46.3,7.6,11.0,28.9,9.5,3.7,6.3,14.3,15.4
21.3,102.8,46.7,7.6,11.1,29.1,9.6,3.7,6.4,14.4,15.5
21.5,103.4,47.1,7.7,11.2,29.4,9.6,3.7,6.4,14.5,15.6
21.7,104.1,47.5,7.8,11.3,29.6,9.7,3.8,6.5,14.6,15.7
21.9,104.8,48.0,7.8,11.4,29.8,9.8,3.8,6.5,14.7,15.9
22.0,105.5,48.4,7.9,11.5,30.1,9.8,3.8,6.6,14.8,16.0
22.2,106.1,48.8,7.9,11.6,30.2,9.9,3.8,6.6,14.9,16.1
22.3,106.7,49.1,8.0,11.6,30.4,9.9,3.8,6.6,15.0,16.2
22.5,107.3,49.4,8.0,11.7,30.5,9.9,3.8,6.7,15.1,16.2
22.6,107.9,49.7,8.1,11.7,30.6,10.0,3.9,6.7,15.1,16.3
22.7,108.4,49.9,8.1,11.7,30.7,10.0,3.9,6.7,15.2,16.4
22.7,108.8,50.1,8.1,11.8,30.8,10.0,3.9,6.7,15.2,16.4
22.8,109.2,50.2,8.1,11.8,30.8,10.0,3.9,6.7,15.3,16.5
22.9,109.6,50.3,8.1,11.8,30.9,10.1,3.9,6.8,15.3,16.5
22.9,109.9,50.4,8.2,11.8,31.0,10.1,3.9,6.8,15.3,16.6
23.0,110.2,50.4,8.2,11.9,31.1,10.1,3.9,6.8,15.4,16.6
23.0,110.4,50.5,8.2,11.9,31.2,10.1,3.9,6.8,15.4,16.6
23.0,110.6,50.5,8.2,11.9,31.3,10.1,3.9,6.8,15.4,16.7
23.0,110.7,50.5,8.2,12.0,31.4,10.2,3.9,6.8,15.5,16.7
23.1,110.9,50.5,8.2,12.0,31.5,10.2,3.9,6.9,15.5,16.7
23.1,111.0,50.6,8.2,12.0,31.6,10.2,4.0,6.9,15.5,16.7
23.1,111.0,50.7,8.2,12.1,31.7,10.2,4.0,6.9,15.6,16.7
23.1,111.1,50.7,8.3,12.1,31.8,10.2,4.0,6.9,15.6,16.8
23.1,111.2,50.8,8.3,12.1,31.9,10.3,4.0,6.9,15.6,16.8
23.1,111.3,50.8,8.3,12.1,31.9,10.3,4.0,6.9,15.6,16.8
23.1,111.4,50.9,8.3,12.1,32.0,10.3,4.0,6.9,15.6,16.8
23.1,111.5,50.9,8.3,12.2,32.1,10.3,4.0,6.9,15.6,16.9
23.1,111.6,51.0,8.3,12.2,32.1,10.3,4.0,6.9,15.7,16.9
23.1,111.7,51.0,8.3,12.2,32.2,10.3,4.0,6.9,15.7,16.9
23.2,111.9,51.0,8.3,12.2,32.2,10.3,4.0,6.9,15.7,16.9
23.2,112.0,51.0,8.3,12.2,32.2,10.4,4.0,6.9,15.7,17.0
23.2,112.1,51.1,8.3,12.2,32.3,10.4,4.0,6.9,15.7,17.0
23.2,112.1,51.1,8.3,12.2,32.3,10.4,4.0,6.9,15.7,17.0
23.2,112.2,51.1,8.4,12.2,32.4,10.4,4.0,6.9,15.7,17.0
23.2,112.2,51.1,8.4,12.2,32.4,10.4,4.0,6.9,15.7,17.0
23.2,112.2,51.1,8.4,12.2,32.4,10.4,4.0,6.9,15.7,17.1
23.2,112.2,51.1,8.4,12.2,32.5,10.4,4.0,6.9,15.7,17.1
23.2,112.1,51.1,8.4,12.2,32.5,10.4,4.0,6.9,15.7,17.1
23.2,112.1,51.1,8.4,12.1,32.5,10.4,4.0,6.9,15.7,17.1
23.2,112.0,51.0,8.4,12.1,32.5,10.4,4.0,6.9,15.7,17.1
23.2,112.0,51.0,8.4,12.1,32.5,10.4,4.0,6.9,15.7,17.1
23.2,111.9,51.0,8.4,12.1,32.5,10.4,4.0,6.9,15.7,17.1
23.2,111.8,51.0,8.3,12.1,32.5,10.4,4.0,6.9,15.7,17.1
23.2,111.8,50.9,8.3,12.1,32.5,10.4,4.0,6.9,15.6,17.1
23.2,111.7,50.9,8.3,12.1,32.5,10.4,4.0,6.9,15.6,17.2
23.1,111.6,50.9,8.3,12.1,32.5,10.4,4.0,6.9,15.6,17.2
23.1,111.5,51.0,8.4,12.1,32.5,10.4,4.0,6.9,15.6,17.2
23.1,111.4,51.0,8.4,12.0,32.6,10.4,4.0,6.9,15.6,17.2
23.1,111.4,51.0,8.4,12.0,32.6,10.4,4.0,6.9,15.6,17.2
23.1,111.3,51.0,8.4,12.0,32.6,10.4,4.0,6.9,15.6,17.2
23.2,111.2,51.1,8.4,12.0,32.7,10.4,4.0,6.9,15.6,17.2
23.2,111.2,51.1,8.4,12.0,32.8,10.4,4.0,6.9,15.6,17.2
23.2,111.1,51.1,8.4,12.0,32.8,10.4,4.0,6.9,15.6,17.2
23.2,111.1,51.2,8.4,12.0,32.9,10.4,4.0,6.9,15.6,17.2
23.3,111.1,51.2,8.4,12.0,33.0,10.5,4.0,6.9,15.6,17.2
23.3,111.1,51.3,8.4,12.0,33.1,10.5,4.0,6.9,15.6,17.2
23.3,111.2,51.4,8.4,12.0,33.1,10.5,4.0,6.9,15.7,17.2
23.4,111.2,51.5,8.5,12.1,33.2,10.5,4.0,7.0,15.7,17.3
23.4,111.3,51.6,8.5,12.1,33.2,10.5,4.0,7.0,15.7,17.3
23.4,111.3,51.6,8.5,12.1,33.2,10.6,4.0,7.0,15.7,17.3
23.4,111.2,51.7,8.5,12.1,33.2,10.6,4.0,7.0,15.7,17.3
23.4,111.1,51.7,8.5,12.1,33.2,10.6,4.0,7.0,15.7,17.3
23.4,111.0,51.6,8.5,12.0,33.2,10.6,4.0,7.0,15.7,17.3
23.4,110.8,51.6,8.5,12.0,33.2,10.6,4.0,6.9,15.7,17.2
23.3,110.6,51.5,8.5,12.0,33.1,10.6,4.0,6.9,15.7,17.2
23.3,110.4,51.4,8.5,11.9,33.1,10.6,4.0,6.9,15.6,17.2
23.3,110.2,51.3,8.5,11.9,33.0,10.5,4.0,6.9,15.6,17.2
23.3,110.0,51.3,8.5,11.9,33.0,10.5,4.0,6.9,15.6,17.2
23.3,110.0,51.3,8.5,11.9,33.0,10.5,4.0,6.9,15.6,17.2
23.3,110.0,51.3,8.5,11.9,33.1,10.6,4.0,6.9,15.6,17.2
23.3,110.0,51.4,8.5,11.9,33.1,10.6,4.0,6.9,15.6,17.2
23.4,110.0,51.4,8.5,11.9,33.1,10.6,4.0,6.9,15.6,17.2
23.4,109.9,51.5,8.5,11.9,33.1,10.6,4.0,6.9,15.6,17.2
23.4,109.8,51.5,8.5,11.9,33.1,10.6,4.0,6.9,15.6,17.2
23.3,109.6,51.4,8.5,11.8,33.1,10.6,4.0,6.9,15.6,17.2
23.3,109.2,51.4,8.5,11.8,33.0,10.6,4.0,6.9,15.5,17.2
23.3,108.9,51.3,8.5,11.7,32.9,10.5,4.0,6.9,15.5,17.2
23.2,108.5,51.2,8.4,11.7,32.8,10.5,4.0,6.8,15.4,17.1
23.1,108.1,51.1,8.4,11.7,32.7,10.5,4.0,6.8,15.4,17.1
23.1,107.7,51.0,8.4,11.6,32.7,10.5,4.0,6.8,15.4,17.0
23.1,107.4,50.9,8.4,11.6,32.6,10.5,4.0,6.8,15.3,17.0
23.1,107.2,50.8,8.4,11.6,32.5,10.5,4.0,6.8,15.3,17.0
23.1,107.0,50.7,8.4,11.5,32.5,10.4,4.0,6.8,15.3,17.0
23.1,106.9,50.6,8.4,11.5,32.4,10.4,4.0,6.8,15.3,17.0
23.1,106.7,50.6,8.4,11.5,32.4,10.4,4.0,6.8,15.3,17.0
23.0,106.6,50.6,8.4,11.5,32.3,10.4,4.0,6.8,15.3,17.0
23.0,106.5,50.6,8.4,11.5,32.3,10.4,4.0,6.8,15.3,17.0
23.0,106.5,50.6,8.4,11.5,32.3,10.4,4.0,6.8,15.3,17.0
23.0,106.3,50.6,8.4,11.5,32.3,10.4,4.0,6.8,15.3,17.0
22.9,106.2,50.6,8.4,11.5,32.3,10.4,4.0,6.7,15.3,17.0
22.9,106.0,50.5,8.4,11.4,32.2,10.4,4.0,6.7,15.2,17.0
22.8,105.7,50.4,8.3,11.4,32.1,10.4,4.0,6.7,15.2,16.9
22.8,105.4,50.2,8.3,11.3,32.1,10.4,3.9,6.7,15.2,16.9
22.7,104.9,50.0,8.3,11.3,31.9,10.3,3.9,6.7,15.1,16.8
22.6,104.5,49.8,8.3,11.2,31.8,10.3,3.9,6.6,15.1,16.8
22.5,104.0,49.5,8.2,11.2,31.7,10.3,3.9,6.6,15.0,16.7
22.5,103.6,49.3,8.2,11.1,31.6,10.2,3.9,6.6,15.0,16.7
22.4,103.3,49.1,8.2,11.1,31.5,10.2,3.9,6.5,14.9,16.6
22.4,103.0,49.0,8.2,11.0,31.4,10.2,3.9,6.5,14.9,16.6
22.4,102.8,48.9,8.2,11.0,31.3,10.1,3.9,6.5,14.9,16.6
22.3,102.7,48.9,8.2,11.0,31.2,10.1,3.9,6.5,14.8,16.6
22.3,102.6,48.8,8.1,10.9,31.2,10.1,3.9,6.5,14.8,16.5
22.3,102.5,48.8,8.1,10.9,31.1,10.1,3.9,6.5,14.8,16.5
22.3,102.4,48.8,8.1,10.9,31.1,10.1,3.9,6.5,14.8,16.5
22.2,102.3,48.7,8.1,10.9,31.0,10.1,3.9,6.4,14.7,16.5
22.2,102.1,48.7,8.1,10.9,30.9,10.0,3.9,6.4,14.7,16.5
22.2,102.0,48.6,8.1,10.8,30.9,10.0,3.9,6.4,14.7,16.5
22.1,101.8,48.5,8.1,10.8,30.8,10.0,3.9,6.4,14.6,16.4
22.1,101.6,48.5,8.1,10.8,30.7,10.0,3.8,6.4,14.6,16.4
22.1,101.5,48.4,8.1,10.8,30.7,10.0,3.8,6.4,14.6,16.4
22.1,101.4,48.4,8.1,10.7,30.6,10.0,3.8,6.4,14.6,16.4
22.1,101.3,48.4,8.1,10.7,30.6,9.9,3.8,6.3,14.5,16.3
22.1,101.2,48.5,8.1,10.7,30.6,9.9,3.8,6.3,14.5,16.3
22.1,101.2,48.5,8.1,10.7,30.5,9.9,3.8,6.3,14.5,16.3
22.1,101.1,48.5,8.1,10.7,30.5,9.9,3.8,6.3,14.5,16.3
22.1,101.1,48.5,8.1,10.6,30.5,9.9,3.8,6.3,14.5,16.3
22.1,101.0,48.5,8.1,10.6,30.4,9.9,3.8,6.3,14.5,16.3
22.1,100.9,48.5,8.1,10.6,30.4,9.9,3.8,6.3,14.5,16.3
22.1,100.9,48.5,8.0,10.6,30.3,9.9,3.8,6.3,14.5,16.2
22.1,100.9,48.4,8.0,10.6,30.3,9.8,3.8,6.3,14.5,16.2
22.1,100.9,48.4,8.0,10.6,30.3,9.8,3.8,6.3,14.5,16.2
22.1,100.9,48.4,8.0,10.6,30.2,9.8,3.8,6.3,14.5,16.2
22.1,101.0,48.3,8.0,10.6,30.2,9.8,3.8,6.3,14.5,16.2
22.2,101.2,48.3,8.0,10.6,30.1,9.8,3.8,6.2,14.5,16.2
22.3,101.4,48.3,8.0,10.6,30.1,9.8,3.8,6.2,14.5,16.2
22.4,101.7,48.4,8.0,10.6,30.1,9.8,3.8,6.2,14.5,16.3
22.5,102.0,48.5,8.1,10.6,30.1,9.8,3.8,6.2,14.5,16.3
22.6,102.5,48.7,8.1,10.6,30.2,9.9,3.8,6.2,14.5,16.3
22.7,103.1,48.9,8.1,10.6,30.2,9.9,3.8,6.2,14.5,16.4
22.9,103.7,49.2,8.1,10.6,30.3,9.9,3.8,6.3,14.6,16.5
23.0,104.4,49.5,8.2,10.7,30.4,9.9,3.8,6.3,14.6,16.5
23.2,105.1,49.8,8.2,10.7,30.5,9.9,3.8,6.3,14.7,16.6
23.3,105.7,50.2,8.2,10.8,30.7,10.0,3.9,6.3,14.7,16.7
23.4,106.3,50.6,8.3,10.9,30.8,10.0,3.9,6.3,14.8,16.8
23.5,106.8,51.0,8.3,10.9,30.9,10.0,3.9,6.4,14.8,16.9
23.6,107.3,51.4,8.4,11.0,31.1,10.1,3.9,6.4,14.9,16.9
23.7,107.7,51.8,8.5,11.1,31.3,10.1,3.9,6.4,15.0,17.0
23.7,108.1,52.2,8.5,11.2,31.5,10.2,3.9,6.5,15.0,17.1
23.8,108.4,52.6,8.6,11.4,31.7,10.2,4.0,6.5,15.1,17.1
23.9,108.8,53.0,8.7,11.5,32.0,10.3,4.0,6.6,15.2,17.2
24.0,109.2,53.3,8.7,11.6,32.4,10.4,4.0,6.6,15.3,17.3
24.1,109.6,53.7,8.8,11.7,32.8,10.5,4.1,6.7,15.5,17.4
24.2,109.9,54.1,8.9,11.9,33.1,10.6,4.1,6.8,15.6,17.4
24.3,110.2,54.3,8.9,12.0,33.5,10.7,4.1,6.8,15.7,17.5
24.3,110.4,54.6,8.9,12.1,33.8,10.8,4.2,6.9,15.9,17.5
24.4,110.5,54.7,9.0,12.2,34.1,10.8,4.2,7.0,16.0,17.5
24.4,110.5,54.8,9.0,12.2,34.2,10.9,4.2,7.1,16.1,17.5
24.4,110.3,54.8,9.0,12.2,34.3,10.9,4.3,7.2,16.2,17.5
24.3,110.1,54.7,9.0,12.2,34.4,10.9,4.3,7.2,16.3,17.4
24.3,109.7,54.6,9.0,12.2,34.3,10.9,4.3,7.3,16.4,17.4
24.2,109.3,54.5,8.9,12.2,34.3,10.9,4.3,7.4,16.4,17.3
24.1,108.9,54.3,8.9,12.2,34.2,10.9,4.3,7.4,16.5,17.2
24.0,108.4,54.1,8.9,12.1,34.1,10.8,4.3,7.4,16.5,17.2
23.9,107.9,53.9,8.8,12.1,34.0,10.8,4.2,7.4,16.5,17.1
23.8,107.5,53.7,8.8,12.0,33.8,10.8,4.2,7.4,16.5,17.0
23.7,107.0,53.5,8.8,12.0,33.7,10.7,4.2,7.4,16.4,17.0
23.6,106.5,53.3,8.7,11.9,33.5,10.7,4.2,7.3,16.4,16.9
23.5,106.0,53.1,8.7,11.9,33.4,10.6,4.2,7.3,16.3,16.8
23.4,105.5,52.8,8.6,11.8,33.2,10.6,4.1,7.3,16.2,16.8
23.3,105.0,52.5,8.6,11.8,33.0,10.5,4.1,7.2,16.1,16.7
23.2,104.6,52.2,8.5,11.7,32.8,10.4,4.1,7.2,16.0,16.6
23.1,104.1,51.9,8.5,11.7,32.6,10.4,4.1,7.2,15.9,16.6
23.0,103.6,51.6,8.5,11.6,32.4,10.3,4.0,7.1,15.8,16.5
22.9,103.1,51.3,8.4,11.5,32.2,10.2,4.0,7.1,15.7,16.4
22.8,102.6,51.1,8.4,11.5,31.9,10.2,4.0,7.0,15.6,16.3
22.7,102.1,50.8,8.3,11.4,31.7,10.1,3.9,7.0,15.5,16.3
22.6,101.6,50.5,8.3,11.3,31.5,10.0,3.9,6.9,15.4,16.2
22.5,101.1,50.2,8.3,11.3,31.4,10.0,3.9,6.9,15.3,16.1
22.4,100.7,50.0,8.2,11.2,31.2,9.9,3.9,6.9,15.2,16.0
22.3,100.2,49.8,8.2,11.2,31.0,9.9,3.8,6.8,15.1,16.0
22.2,99.8,49.5,8.1,11.1,30.9,9.8,3.8,6.8,15.0,15.9
22.1,99.4,49.3,8.1,11.1,30.7,9.8,3.8,6.7,15.0,15.8
22.0,99.0,49.1,8.1,11.0,30.6,9.7,3.8,6.7,14.9,15.8
21.9,98.7,48.9,8.0,11.0,30.4,9.7,3.8,6.7,14.8,15.7
21.9,98.3,48.7,8.0,10.9,30.3,9.7,3.7,6.6,14.7,15.7
21.8,97.9,48.5,7.9,10.9,30.2,9.6,3.7,6.6,14.7,15.6
21.7,97.5,48.3,7.9,10.8,30.0,9.6,3.7,6.6,14.6,15.5
21.6,97.1,48.1,7.9,10.8,29.9,9.5,3.7,6.6,14.5,15.5
21.5,96.8,47.8,7.9,10.8,29.8,9.5,3.7,6.5,14.5,15.4
21.4,96.4,47.6,7.8,10.7,29.6,9.4,3.7,6.5,14.4,15.4
21.4,96.1,47.5,7.8,10.7,29.5,9.4,3.6,6.5,14.3,15.3
21.3,95.8,47.3,7.8,10.7,29.4,9.3,3.6,6.4,14.2,15.3
21.2,95.7,47.2,7.8,10.6,29.3,9.3,3.6,6.4,14.2,15.2
21.2,95.6,47.1,7.8,10.6,29.2,9.3,3.6,6.4,14.2,15.2
